2026-04-20T17:35:14.789198, server2, 192.168.0.5, /login, 404, 1.024
2026-04-20T17:39:51.327189, server1, 172.16.0.1, /products, 200, 0.245
2026-04-20T17:36:21.442322, server2, 192.168.0.5, /, 200, 0.917
2026-04-20T17:33:11.660839, server1, 172.16.0.1, /api/data, 200, 1.025
2026-04-20T17:36:03.190000, server1, 192.168.0.5, /products, 200, 0.406
2026-04-20T17:43:19.462543, server3, 10.0.0.8, /login, 404, 0.635
2026-04-20T17:31:42.370812, server3, 10.0.0.8, /api/data, 200, 0.433
2026-04-20T17:33:42.637808, server3, 10.0.0.8, /products, 404, 0.76
2026-04-20T17:31:36.959921, server1, 192.168.0.5, /, 404, 0.2
2026-04-20T17:29:14.424744, server1, 172.16.0.1, /products, 500, 1.128
2026-04-20T17:27:41.851790, server3, 192.168.0.2, /products, 404, 0.175
2026-04-20T17:33:44.190754, server2, 192.168.0.5, /, 200, 0.874
2026-04-20T17:36:58.696434, server1, 172.16.0.1, /api/data, 200, 0.843
2026-04-20T17:37:52.770119, server1, 172.16.0.1, /, 200, 0.149
2026-04-20T17:35:59.872436, server2, 172.16.0.1, /, 200, 0.615
2026-04-20T17:40:36.209351, server1, 10.0.0.8, /products, 200, 0.856
2026-04-20T17:31:36.168548, server3, 172.16.0.1, /login, 200, 0.848
2026-04-20T17:25:14.252814, server3, 172.16.0.1, /login, 200, 0.47
2026-04-20T17:26:27.499910, server3, 172.16.0.1, /login, 500, 0.181
2026-04-20T17:29:01.360574, server1, 10.0.0.8, /api/data, 200, 0.323
2026-04-20T17:31:01.848272, server1, 192.168.0.5, /login, 200, 0.417
2026-04-20T17:32:21.085785, server1, 192.168.0.2, /api/data, 200, 0.212
2026-04-20T17:31:51.205866, server1, 172.16.0.1, /login, 500, 0.534
2026-04-20T17:31:39.131505, server2, 192.168.0.2, /products, 200, 0.176
2026-04-20T17:26:11.164372, server1, 192.168.0.5, /, 500, 1.157
2026-04-20T17:32:55.315800, server3, 10.0.0.8, /api/data, 404, 1.023
2026-04-20T17:44:20.462956, server1, 192.168.0.2, /api/data, 200, 0.547
2026-04-20T17:35:20.653861, server2, 192.168.0.2, /products, 200, 0.064
2026-04-20T17:40:04.372051, server1, 192.168.0.5, /products, 404, 1.129
2026-04-20T17:36:58.785270, server2, 192.168.0.5, /login, 200, 1.173
2026-04-20T17:29:10.144793, server1, 192.168.0.5, /login, 404, 0.183
2026-04-20T17:26:33.146893, server1, 172.16.0.1, /, 200, 0.683
2026-04-20T17:37:11.180907, server3, 10.0.0.8, /, 200, 1.095
2026-04-20T17:32:30.674700, server2, 192.168.0.2, /, 200, 0.126
2026-04-20T17:37:50.291207, server1, 172.16.0.1, /products, 200, 0.36
2026-04-20T17:40:16.949087, server2, 192.168.0.2, /login, 200, 0.66
2026-04-20T17:40:52.728047, server1, 10.0.0.8, /, 200, 0.469
2026-04-20T17:42:30.327235, server1, 172.16.0.1, /products, 404, 0.287
2026-04-20T17:33:56.934292, server3, 10.0.0.8, /, 404, 0.107
2026-04-20T17:41:40.807265, server2, 10.0.0.8, /api/data, 200, 0.397
2026-04-20T17:28:41.939576, server1, 192.168.0.5, /, 200, 0.158
2026-04-20T17:33:13.605427, server2, 192.168.0.5, /, 200, 0.135
2026-04-20T17:43:39.699785, server3, 192.168.0.5, /api/data, 200, 0.201
2026-04-20T17:36:16.090937, server1, 192.168.0.2, /, 404, 0.881
2026-04-20T17:36:14.196521, server1, 10.0.0.8, /products, 200, 0.995
2026-04-20T17:24:47.779503, server2, 10.0.0.8, /products, 200, 0.252
2026-04-20T17:35:18.856792, server3, 192.168.0.5, /, 500, 0.807
2026-04-20T17:35:25.352982, server1, 192.168.0.2, /, 404, 0.48
2026-04-20T17:33:23.418464, server3, 192.168.0.5, /, 200, 0.316
2026-04-20T17:33:31.121601, server3, 172.16.0.1, /login, 500, 0.828
2026-04-20T17:28:19.815582, server2, 172.16.0.1, /api/data, 500, 1.113
2026-04-20T17:29:18.261300, server2, 10.0.0.8, /login, 404, 0.147
2026-04-20T17:31:57.859084, server1, 192.168.0.5, /login, 200, 0.262
2026-04-20T17:36:32.514210, server1, 192.168.0.2, /api/data, 200, 0.452
2026-04-20T17:40:50.612642, server1, 192.168.0.2, /products, 200, 0.544
2026-04-20T17:42:35.168548, server3, 192.168.0.5, /login, 404, 0.877
2026-04-20T17:24:53.106095, server2, 10.0.0.8, /api/data, 404, 0.779
2026-04-20T17:39:27.698118, server1, 10.0.0.8, /, 404, 0.517
2026-04-20T17:41:12.303522, server1, 192.168.0.2, /api/data, 200, 1.032
2026-04-20T17:29:48.885967, server3, 192.168.0.5, /products, 404, 1.066
2026-04-20T17:25:13.267616, server1, 172.16.0.1, /login, 404, 1.117
2026-04-20T17:25:14.179703, server3, 192.168.0.5, /products, 200, 0.995
2026-04-20T17:27:32.426114, server2, 192.168.0.5, /, 200, 0.242
2026-04-20T17:33:22.560540, server2, 192.168.0.5, /login, 200, 0.963
2026-04-20T17:38:18.865896, server2, 192.168.0.5, /products, 500, 0.866
2026-04-20T17:37:21.596398, server3, 192.168.0.2, /login, 200, 0.481
2026-04-20T17:41:15.347482, server3, 172.16.0.1, /api/data, 500, 0.479
2026-04-20T17:37:55.038916, server3, 10.0.0.8, /, 500, 0.983
2026-04-20T17:26:28.985691, server3, 192.168.0.5, /login, 404, 0.478
2026-04-20T17:40:02.736612, server1, 172.16.0.1, /api/data, 500, 0.827
2026-04-20T17:24:48.849495, server3, 192.168.0.5, /, 404, 0.089
2026-04-20T17:42:58.224513, server2, 172.16.0.1, /, 200, 0.148
2026-04-20T17:25:09.692662, server1, 10.0.0.8, /, 200, 0.157
2026-04-20T17:40:06.561216, server2, 172.16.0.1, /api/data, 500, 1.164
2026-04-20T17:42:32.438745, server1, 172.16.0.1, /, 200, 0.318
2026-04-20T17:25:47.286203, server2, 10.0.0.8, /api/data, 200, 0.231
2026-04-20T17:26:44.620331, server2, 172.16.0.1, /, 200, 0.106
2026-04-20T17:30:00.251124, server3, 192.168.0.5, /api/data, 500, 0.652
2026-04-20T17:42:18.209475, server3, 192.168.0.2, /api/data, 200, 0.253
2026-04-20T17:43:04.115181, server1, 172.16.0.1, /, 404, 1.116
2026-04-20T17:38:45.643270, server3, 172.16.0.1, /login, 200, 0.778
2026-04-20T17:36:34.004409, server1, 10.0.0.8, /products, 200, 0.986
2026-04-20T17:35:22.998492, server1, 192.168.0.2, /, 404, 0.975
2026-04-20T17:43:28.184141, server1, 172.16.0.1, /api/data, 200, 0.889
2026-04-20T17:32:46.115545, server2, 10.0.0.8, /login, 200, 0.422
2026-04-20T17:37:02.655595, server1, 172.16.0.1, /, 500, 0.416
2026-04-20T17:43:59.034549, server2, 192.168.0.2, /api/data, 200, 0.263
2026-04-20T17:24:59.230638, server3, 192.168.0.2, /products, 200, 0.521
2026-04-20T17:27:11.830704, server1, 192.168.0.5, /api/data, 200, 1.163
2026-04-20T17:42:16.119060, server1, 192.168.0.2, /login, 200, 0.736
2026-04-20T17:32:52.163839, server1, 172.16.0.1, /, 200, 0.431
2026-04-20T17:29:55.039301, server1, 192.168.0.2, /products, 500, 0.972
2026-04-20T17:27:52.270873, server3, 10.0.0.8, /api/data, 200, 0.981
2026-04-20T17:44:00.396292, server2, 192.168.0.2, /api/data, 200, 1.081
2026-04-20T17:41:46.427897, server2, 192.168.0.5, /, 404, 0.446
2026-04-20T17:44:40.910818, server2, 192.168.0.2, /, 200, 0.545
2026-04-20T17:43:58.000237, server1, 192.168.0.5, /api/data, 500, 0.282
2026-04-20T17:37:07.942925, server2, 192.168.0.2, /api/data, 200, 0.804
2026-04-20T17:31:06.533396, server1, 10.0.0.8, /, 404, 0.212
2026-04-20T17:39:50.594500, server3, 192.168.0.5, /api/data, 200, 0.124
2026-04-20T17:32:36.194639, server2, 172.16.0.1, /login, 500, 0.961
2026-04-20T17:29:48.295783, server3, 10.0.0.8, /login, 200, 1.112
2026-04-20T17:43:19.125839, server3, 10.0.0.8, /, 200, 0.083
2026-04-20T17:40:46.881645, server2, 192.168.0.2, /api/data, 200, 1.018
2026-04-20T17:32:56.739385, server2, 192.168.0.2, /login, 200, 0.532
2026-04-20T17:25:48.840698, server3, 192.168.0.2, /login, 200, 1.095
2026-04-20T17:28:57.519556, server2, 192.168.0.5, /products, 500, 1.093
2026-04-20T17:33:27.933271, server1, 192.168.0.5, /, 200, 0.938
2026-04-20T17:33:51.055368, server2, 192.168.0.2, /, 200, 1.038
2026-04-20T17:41:58.405530, server3, 172.16.0.1, /api/data, 200, 0.984
2026-04-20T17:34:30.344097, server1, 192.168.0.5, /login, 404, 1.151
2026-04-20T17:31:06.506493, server1, 172.16.0.1, /api/data, 200, 0.224
2026-04-20T17:29:46.171629, server1, 192.168.0.2, /login, 404, 0.6
2026-04-20T17:37:53.501216, server3, 192.168.0.2, /products, 200, 1.115
2026-04-20T17:33:37.351289, server2, 172.16.0.1, /login, 200, 0.785
2026-04-20T17:29:09.228553, server3, 192.168.0.5, /api/data, 404, 0.454
2026-04-20T17:37:18.555436, server3, 172.16.0.1, /api/data, 404, 1.081
2026-04-20T17:38:26.572132, server1, 192.168.0.5, /products, 200, 0.281
2026-04-20T17:33:19.797266, server2, 172.16.0.1, /, 404, 1.154
2026-04-20T17:40:03.277895, server1, 10.0.0.8, /api/data, 500, 0.945
2026-04-20T17:29:30.970112, server1, 192.168.0.5, /, 200, 1.109
2026-04-20T17:27:09.244345, server1, 172.16.0.1, /, 200, 0.117
2026-04-20T17:32:06.669886, server1, 10.0.0.8, /api/data, 200, 0.137
2026-04-20T17:25:42.706364, server1, 172.16.0.1, /products, 404, 0.452
2026-04-20T17:34:42.123246, server1, 192.168.0.5, /, 200, 1.083
2026-04-20T17:39:41.066183, server2, 192.168.0.2, /products, 500, 0.065
2026-04-20T17:42:17.444427, server1, 192.168.0.5, /api/data, 500, 0.439
2026-04-20T17:43:55.592598, server3, 192.168.0.2, /login, 200, 0.218
2026-04-20T17:40:15.523145, server2, 172.16.0.1, /api/data, 200, 0.766
2026-04-20T17:40:41.327225, server1, 192.168.0.2, /products, 200, 0.94
2026-04-20T17:28:05.872343, server3, 192.168.0.2, /api/data, 200, 0.496
2026-04-20T17:29:47.555436, server1, 192.168.0.2, /products, 200, 0.654
2026-04-20T17:32:33.116194, server2, 172.16.0.1, /products, 500, 0.067
2026-04-20T17:27:52.391243, server1, 192.168.0.5, /products, 404, 0.655
2026-04-20T17:31:18.724841, server1, 10.0.0.8, /login, 404, 1.063
2026-04-20T17:34:33.513693, server2, 172.16.0.1, /products, 200, 0.545
2026-04-20T17:40:44.465850, server3, 192.168.0.2, /, 200, 0.77
2026-04-20T17:38:06.899428, server3, 192.168.0.5, /products, 500, 0.188
2026-04-20T17:36:11.721742, server1, 192.168.0.2, /login, 200, 0.071
2026-04-20T17:28:38.262664, server2, 192.168.0.2, /, 404, 0.62
2026-04-20T17:44:17.203752, server3, 172.16.0.1, /, 500, 0.377
2026-04-20T17:25:12.399231, server2, 192.168.0.5, /products, 200, 1.067
2026-04-20T17:38:38.760207, server1, 10.0.0.8, /products, 200, 0.959
2026-04-20T17:43:08.571929, server3, 192.168.0.5, /, 200, 0.791
2026-04-20T17:29:23.772882, server1, 172.16.0.1, /login, 200, 0.851
2026-04-20T17:25:53.972722, server2, 10.0.0.8, /products, 500, 0.277
2026-04-20T17:29:12.740314, server3, 172.16.0.1, /, 200, 1.02
2026-04-20T17:33:34.536954, server3, 10.0.0.8, /api/data, 200, 0.538
2026-04-20T17:43:04.429124, server2, 10.0.0.8, /, 200, 0.22
2026-04-20T17:36:11.602576, server3, 172.16.0.1, /api/data, 500, 0.054
2026-04-20T17:42:18.408542, server2, 10.0.0.8, /, 500, 0.219
2026-04-20T17:43:01.427969, server2, 172.16.0.1, /login, 200, 1.033
2026-04-20T17:37:00.877227, server3, 172.16.0.1, /products, 500, 0.172
2026-04-20T17:41:40.713822, server3, 10.0.0.8, /, 200, 0.989
2026-04-20T17:43:18.001848, server3, 192.168.0.5, /, 404, 0.435
2026-04-20T17:40:11.559811, server2, 172.16.0.1, /products, 404, 0.113
2026-04-20T17:30:41.841373, server3, 192.168.0.2, /, 200, 1.191
2026-04-20T17:34:43.224100, server2, 172.16.0.1, /api/data, 500, 0.279
2026-04-20T17:35:01.098310, server3, 192.168.0.5, /api/data, 200, 0.925
2026-04-20T17:39:17.762346, server3, 10.0.0.8, /products, 200, 1.01
2026-04-20T17:44:32.875149, server3, 10.0.0.8, /, 404, 0.751
2026-04-20T17:35:45.830912, server2, 172.16.0.1, /products, 200, 0.954
2026-04-20T17:28:26.226632, server1, 10.0.0.8, /api/data, 200, 0.723
2026-04-20T17:41:01.888273, server3, 172.16.0.1, /login, 404, 0.974
2026-04-20T17:34:04.999842, server2, 172.16.0.1, /products, 200, 0.229
2026-04-20T17:27:05.444762, server1, 172.16.0.1, /products, 500, 0.996
2026-04-20T17:29:52.368363, server1, 192.168.0.5, /, 200, 0.47
2026-04-20T17:28:14.325853, server2, 192.168.0.5, /, 200, 0.55
2026-04-20T17:40:59.608512, server2, 172.16.0.1, /, 200, 1.158
2026-04-20T17:40:37.396235, server1, 192.168.0.2, /login, 404, 0.101
2026-04-20T17:36:39.585550, server3, 10.0.0.8, /, 404, 0.953
2026-04-20T17:44:05.704321, server1, 10.0.0.8, /, 200, 0.248
2026-04-20T17:38:18.633811, server1, 10.0.0.8, /api/data, 500, 0.761
2026-04-20T17:35:52.281388, server1, 192.168.0.5, /api/data, 200, 0.809
2026-04-20T17:28:01.983440, server1, 172.16.0.1, /, 500, 0.832
2026-04-20T17:41:24.741043, server2, 10.0.0.8, /, 200, 0.428
2026-04-20T17:38:50.362434, server3, 192.168.0.2, /, 404, 0.839
2026-04-20T17:30:13.939972, server2, 192.168.0.5, /api/data, 200, 0.515
2026-04-20T17:27:24.554689, server2, 172.16.0.1, /products, 200, 0.851
2026-04-20T17:27:42.814162, server1, 10.0.0.8, /api/data, 404, 1.164
2026-04-20T17:34:22.562055, server3, 10.0.0.8, /login, 500, 0.869
2026-04-20T17:39:20.568975, server3, 10.0.0.8, /, 404, 0.386
2026-04-20T17:34:03.185900, server2, 192.168.0.2, /api/data, 404, 1.005
2026-04-20T17:43:00.962659, server3, 192.168.0.5, /, 404, 0.821
2026-04-20T17:44:05.752729, server1, 192.168.0.2, /login, 500, 0.522
2026-04-20T17:42:22.788699, server2, 192.168.0.5, /api/data, 404, 0.363
2026-04-20T17:29:40.451935, server1, 10.0.0.8, /products, 404, 0.113
2026-04-20T17:41:15.199309, server2, 10.0.0.8, /login, 200, 0.369
2026-04-20T17:43:27.693361, server3, 192.168.0.5, /login, 200, 0.712
2026-04-20T17:35:50.715744, server2, 10.0.0.8, /api/data, 500, 0.453
2026-04-20T17:38:51.453292, server3, 10.0.0.8, /api/data, 404, 0.796
2026-04-20T17:41:00.305514, server2, 192.168.0.5, /products, 200, 0.109
2026-04-20T17:33:30.053856, server2, 172.16.0.1, /login, 200, 1.034
2026-04-20T17:42:21.257573, server1, 172.16.0.1, /api/data, 404, 0.55
2026-04-20T17:32:56.336365, server1, 192.168.0.5, /api/data, 500, 0.791
2026-04-20T17:40:25.090944, server2, 192.168.0.2, /api/data, 200, 0.472
2026-04-20T17:31:31.150292, server1, 172.16.0.1, /login, 200, 0.152
2026-04-20T17:25:49.947172, server1, 10.0.0.8, /products, 200, 1.081
2026-04-20T17:38:28.564683, server2, 172.16.0.1, /products, 200, 0.78
2026-04-20T17:37:07.290790, server3, 192.168.0.5, /login, 500, 0.325
2026-04-20T17:28:28.116903, server3, 10.0.0.8, /api/data, 404, 1.131
2026-04-20T17:30:38.627316, server3, 192.168.0.2, /products, 200, 1.19
2026-04-20T17:41:09.818224, server3, 172.16.0.1, /, 200, 1.112
2026-04-20T17:30:14.073735, server2, 192.168.0.2, /, 404, 0.455
2026-04-20T17:27:15.171458, server2, 10.0.0.8, /, 404, 0.47
2026-04-20T17:27:36.730964, server1, 192.168.0.5, /api/data, 500, 0.113
2026-04-20T17:33:13.713901, server1, 10.0.0.8, /, 200, 0.801
2026-04-20T17:43:22.756736, server3, 192.168.0.5, /login, 200, 0.872
2026-04-20T17:29:21.682821, server3, 172.16.0.1, /, 200, 0.444
2026-04-20T17:33:21.516266, server1, 192.168.0.5, /, 200, 0.379
2026-04-20T17:25:10.224266, server3, 192.168.0.2, /login, 200, 0.326
2026-04-20T17:41:22.141248, server2, 192.168.0.2, /products, 200, 0.284
2026-04-20T17:31:35.046725, server2, 10.0.0.8, /login, 404, 0.43
2026-04-20T17:26:18.686101, server3, 192.168.0.5, /api/data, 200, 0.9
2026-04-20T17:36:48.257134, server3, 172.16.0.1, /api/data, 200, 1.027
2026-04-20T17:34:39.883351, server3, 192.168.0.2, /products, 200, 0.063
2026-04-20T17:26:56.314730, server1, 10.0.0.8, /login, 200, 0.163
2026-04-20T17:31:34.081216, server2, 192.168.0.5, /products, 200, 0.988
2026-04-20T17:32:48.702826, server3, 192.168.0.5, /, 200, 1.034
2026-04-20T17:43:41.953150, server1, 192.168.0.2, /login, 500, 0.731
2026-04-20T17:29:47.040501, server2, 192.168.0.5, /products, 200, 0.322
2026-04-20T17:32:12.089848, server2, 192.168.0.5, /products, 404, 0.32
2026-04-20T17:38:20.105799, server1, 192.168.0.5, /api/data, 500, 0.564
2026-04-20T17:29:35.081321, server3, 10.0.0.8, /login, 404, 0.459
2026-04-20T17:27:52.503800, server1, 10.0.0.8, /login, 200, 0.846
2026-04-20T17:40:31.543857, server1, 192.168.0.2, /, 500, 0.916
2026-04-20T17:37:51.160688, server3, 192.168.0.2, /api/data, 200, 0.985
2026-04-20T17:35:47.717605, server1, 10.0.0.8, /, 500, 0.424
2026-04-20T17:26:45.310810, server1, 192.168.0.5, /api/data, 200, 0.889
2026-04-20T17:39:18.080042, server3, 10.0.0.8, /login, 500, 0.278
2026-04-20T17:37:47.461962, server3, 10.0.0.8, /api/data, 500, 0.437
2026-04-20T17:39:28.188997, server3, 192.168.0.2, /products, 200, 1.178
2026-04-20T17:44:37.771571, server2, 172.16.0.1, /api/data, 200, 0.225
2026-04-20T17:36:44.441392, server1, 172.16.0.1, /api/data, 500, 0.671
2026-04-20T17:38:20.006868, server1, 192.168.0.2, /products, 200, 0.259
2026-04-20T17:36:43.593044, server3, 192.168.0.5, /products, 200, 1.146
2026-04-20T17:32:15.179124, server1, 192.168.0.5, /api/data, 200, 0.405
2026-04-20T17:38:07.653888, server2, 192.168.0.5, /, 500, 0.066
2026-04-20T17:32:12.255138, server2, 172.16.0.1, /, 404, 0.972
2026-04-20T17:39:56.617098, server2, 172.16.0.1, /login, 404, 0.397
2026-04-20T17:34:09.464094, server1, 192.168.0.5, /login, 200, 0.691
2026-04-20T17:36:49.252890, server2, 172.16.0.1, /api/data, 200, 1.128
2026-04-20T17:32:48.624657, server3, 172.16.0.1, /products, 200, 1.057
2026-04-20T17:39:00.290672, server1, 10.0.0.8, /products, 200, 0.177
2026-04-20T17:34:53.955283, server3, 10.0.0.8, /login, 200, 0.381
2026-04-20T17:43:58.785585, server2, 192.168.0.2, /, 200, 0.329
2026-04-20T17:40:35.739696, server3, 192.168.0.5, /api/data, 404, 0.371
2026-04-20T17:34:58.289054, server1, 10.0.0.8, /api/data, 500, 0.603
2026-04-20T17:29:40.334273, server3, 192.168.0.2, /products, 200, 0.512
2026-04-20T17:37:21.438402, server2, 192.168.0.5, /products, 500, 0.983
2026-04-20T17:38:17.762196, server1, 172.16.0.1, /api/data, 200, 0.786
2026-04-20T17:44:17.035038, server2, 192.168.0.5, /api/data, 200, 0.215
2026-04-20T17:36:40.883713, server1, 192.168.0.2, /api/data, 500, 0.721
2026-04-20T17:29:52.494391, server2, 192.168.0.2, /login, 200, 0.775
2026-04-20T17:44:15.348966, server3, 172.16.0.1, /api/data, 200, 1.076
2026-04-20T17:30:21.953262, server3, 192.168.0.5, /products, 200, 0.52
2026-04-20T17:37:40.410795, server1, 10.0.0.8, /, 200, 0.079
2026-04-20T17:41:32.697076, server3, 10.0.0.8, /, 200, 0.347
2026-04-20T17:32:46.878991, server3, 192.168.0.5, /login, 500, 0.874
2026-04-20T17:34:37.698698, server3, 192.168.0.5, /products, 404, 0.717
2026-04-20T17:31:23.940164, server1, 192.168.0.5, /, 200, 0.325
2026-04-20T17:28:59.852040, server2, 192.168.0.2, /, 404, 0.159
2026-04-20T17:39:33.127121, server3, 192.168.0.5, /, 200, 0.573
2026-04-20T17:44:39.335444, server2, 192.168.0.2, /, 200, 1.099
2026-04-20T17:37:50.716768, server1, 10.0.0.8, /, 200, 0.9
2026-04-20T17:42:44.669912, server2, 172.16.0.1, /login, 200, 1.16
2026-04-20T17:38:04.286486, server3, 10.0.0.8, /products, 200, 1.009
2026-04-20T17:40:32.220003, server1, 192.168.0.2, /login, 200, 1.019
2026-04-20T17:34:18.193430, server1, 172.16.0.1, /api/data, 404, 0.741
2026-04-20T17:32:09.856162, server3, 10.0.0.8, /products, 200, 0.684
2026-04-20T17:41:45.009477, server2, 192.168.0.5, /login, 404, 0.59
2026-04-20T17:42:15.512684, server2, 172.16.0.1, /login, 404, 0.96
2026-04-20T17:28:25.324580, server1, 192.168.0.5, /api/data, 200, 0.647
2026-04-20T17:34:25.208706, server1, 10.0.0.8, /login, 404, 1.136
2026-04-20T17:41:20.989341, server1, 10.0.0.8, /, 404, 1.13
2026-04-20T17:26:20.355854, server3, 10.0.0.8, /api/data, 200, 0.359
2026-04-20T17:34:02.972685, server2, 10.0.0.8, /login, 404, 0.871
2026-04-20T17:31:35.390151, server3, 172.16.0.1, /api/data, 200, 0.559
2026-04-20T17:36:08.754000, server2, 192.168.0.5, /api/data, 200, 1.035
2026-04-20T17:24:56.365161, server2, 192.168.0.2, /login, 404, 0.369
2026-04-20T17:39:28.018051, server2, 10.0.0.8, /login, 200, 1.018
2026-04-20T17:28:42.513718, server2, 172.16.0.1, /login, 404, 0.959
2026-04-20T17:29:39.277853, server3, 10.0.0.8, /api/data, 500, 0.164
2026-04-20T17:29:44.711680, server1, 192.168.0.2, /, 200, 1.127
2026-04-20T17:26:06.101159, server3, 192.168.0.2, /api/data, 200, 0.109
2026-04-20T17:28:43.797943, server2, 10.0.0.8, /, 200, 0.336
2026-04-20T17:24:47.830807, server3, 192.168.0.2, /login, 404, 0.378
2026-04-20T17:44:36.020170, server1, 192.168.0.5, /login, 500, 0.756
2026-04-20T17:41:20.935220, server3, 192.168.0.2, /login, 200, 0.443
2026-04-20T17:25:38.925903, server3, 172.16.0.1, /products, 200, 0.665
2026-04-20T17:37:49.935615, server2, 192.168.0.2, /api/data, 404, 1.161
2026-04-20T17:38:23.203484, server3, 10.0.0.8, /login, 404, 0.715
2026-04-20T17:33:02.563829, server1, 172.16.0.1, /, 500, 1.003
2026-04-20T17:30:13.062176, server3, 192.168.0.2, /api/data, 500, 0.596
2026-04-20T17:31:40.034173, server2, 192.168.0.5, /, 404, 0.875
2026-04-20T17:35:14.114484, server3, 192.168.0.2, /products, 404, 0.775
2026-04-20T17:29:10.578673, server3, 192.168.0.2, /api/data, 200, 0.198
2026-04-20T17:44:23.005395, server2, 10.0.0.8, /products, 500, 0.932
2026-04-20T17:42:58.378572, server2, 192.168.0.5, /, 200, 0.429
2026-04-20T17:31:57.853529, server1, 192.168.0.2, /api/data, 500, 0.972
2026-04-20T17:40:50.855764, server1, 192.168.0.2, /, 404, 0.87
2026-04-20T17:36:32.871632, server2, 192.168.0.5, /login, 200, 0.791
2026-04-20T17:25:37.474936, server1, 192.168.0.2, /api/data, 500, 0.345
2026-04-20T17:33:25.651167, server2, 192.168.0.5, /login, 200, 0.545
2026-04-20T17:24:55.790845, server1, 192.168.0.5, /products, 404, 0.446
2026-04-20T17:43:02.895958, server2, 192.168.0.5, /, 200, 0.314
